Actual_Sales,Predicted_Sales
3915,4964.338
3524,5957.964
6513,6041.5
3345,4453.1475
4928,5237.807
3852,5509.265
4613,5585.555
3690,4447.5234
3921,5086.803
5199,6157.811
5147,6277.8887
4089,5730.0415
3288,4110.7524
9479,10014.391
3924,5484.916
3209,4567.3765
6000,6257.262
7222,9005.112
5925,7032.6406
6251,8025.979
7056,6370.3813
4804,6854.338
4325,5468.104
4153,5245.375
6538,6083.6465
6225,6677.5664
8793,10152.129
2863,4976.811
4815,5093.367
2556,3239.701
3270,3879.5408
7235,7505.1514
10737,8035.691
4750,5833.8535
3843,4867.7505
3949,5047.776
5267,6269.799
3659,5338.2446
5335,6701.996
6432,6154.44
4648,5504.0435
3317,4913.226
6283,5930.955
4137,5893.168
6746,6538.6562
6114,6659.2866
3563,4727.402
4361,5946.144
3250,4853.0063
4319,5406.5347
4899,6215.9116
5192,6017.822
6440,6541.7173
4280,5484.498
5449,6098.893
2185,4864.239
4811,5188.724
5181,6461.287
5978,6500.224
5081,6468.716
4679,5776.3022
4894,5387.8516
3367,4869.424
7274,6717.588
3327,5210.4727
8523,7184.286
3944,4633.0576
3089,4383.9355
4787,5908.6187
4905,5811.3354
4802,5653.729
5377,5650.4023
5925,6719.8984
3307,4454.561
9835,7482.0503
2248,3760.5222
3651,4442.1265
3941,5090.745
6013,6672.567
7643,6731.0757
5266,5261.1523
3310,4946.7275
5182,5948.4297
6003,6010.174
7329,5604.5933
4395,5280.782
3940,4936.0527
8176,7690.3096
4680,6047.788
6416,6760.7334
9683,9165.795
5590,6519.028
3119,3746.8057
3389,4240.198
3499,5010.9604
8940,8858.422
3825,4792.2617
5053,6970.171
4308,4643.6924
6938,7387.0938
5372,5754.1704
2807,4363.574
3301,4278.4194
2157,3612.7158
4393,4372.4297
4193,5083.7397
4421,4760.0117
3960,4032.576
3418,3574.2585
4306,4920.3003
8050,7603.1846
5148,6224.6855
15022,18122.152
3771,5007.148
3649,4149.0444
4776,4697.747
5320,5394.797
6154,7431.536
3636,4015.8418
5758,4989.8364
6100,7625.912
3825,4985.821
4227,5810.8384
4426,4404.7217
7098,6734.5635
5328,6531.754
3067,4040.711
4037,4501.5264
4571,5571.657
5780,6091.675
4369,5664.023
4588,5275.6284
4399,5670.31
7217,5818.463
2750,4584.045
3262,4185.156
3762,4798.6147
6697,7498.4834
11079,7620.8174
4106,5340.886
6234,6170.5386
4054,4897.7183
4304,5812.8193
4748,4905.3813
3450,5136.1606
3139,4352.292
7332,6891.9155
6503,5883.5996
6379,6831.4927
8157,7204.338
4621,5353.9224
3252,4716.5825
3285,4587.743
4024,4647.722
2912,5496.1187
8317,8056.312
4537,5135.8438
4515,4611.0615
3235,4248.9136
3447,4457.983
5036,6273.576
3931,3350.6772
4975,5660.994
2493,3938.9536
5004,5434.7075
5239,5972.0625
3937,4912.651
4920,6013.3994
2572,4525.7637
4786,5923.435
8028,8080.9053
4351,5337.22
4677,5010.3975
5734,6144.5156
2942,5998.1343
5557,4585.866
3524,5534.292
6377,7819.401
3510,4964.1055
4527,5271.7324
6065,6238.166
6408,6702.37
7182,6927.722
4243,5616.55
5925,6695.2793
2915,4636.711
3614,4890.17
4823,5125.435
3901,5837.4087
5593,6840.018
4703,5900.9395
2557,3800.253
3388,3900.6458
4898,5671.2
5114,4980.2036
6613,7266.238
3020,4725.044
10056,8827.142
5223,6561.46
2893,4992.104
5306,5172.161
4569,5211.6235
5053,5284.3794
6294,6069.0547
3376,5035.5376
3625,4949.7925
4647,5580.974
5379,5289.1484
5203,6043.271
4330,5120.792
4562,5672.6436
2847,5023.726
3081,4970.217
5847,6037.614
5585,5720.274
4475,6215.789
7583,7239.123
7060,6073.728
5456,6564.738
6247,6956.1934
4736,5592.2925
4166,4694.036
4395,5617.1006
5285,5345.774
5628,5341.422
3698,4778.809
4172,6000.936
6796,5763.8857
3072,4510.9087
4579,5845.5796
4753,5522.4336
4609,5584.767
3897,4777.445
4783,5632.4863
6890,6181.3735
3340,5306.972
9852,7952.9727
3499,5568.859
3580,4695.879
4120,6104.021
8802,6107.2393
4469,4113.6655
3920,4153.5312
3320,5364.7627
5469,5441.1377
4092,4931.7334
3616,5234.7026
2457,5580.2837
6139,6092.8643
5396,6982.5728
5154,6092.8643
5145,6255.5977
3755,5426.023
3685,5015.919
4701,5332.5107
5249,6479.836
6657,6045.682
5762,6095.823
5868,6333.855
7232,5770.637
3911,5508.948
5024,6392.66
4605,6059.836
4007,5829.668
5567,5968.96
5309,6595.117
4404,5497.3135
4609,5739.8677
7230,6239.827
5999,6038.716
4808,5965.629
3876,5479.555
5128,6042.5156
4679,5654.2764
5843,5370.511
4331,5611.876
3093,4596.9536
4041,5473.9995
6884,7419.323
5824,5921.711
5541,4827.233
3782,5120.0723
5914,6014.065
4921,5622.244
6748,6169.781
4350,5534.1304
4606,5005.9854
3751,4563.412
3408,4910.255
7310,6530.692
5574,6227.535
6239,5789.084
4484,5709.289
3101,5255.6924
3758,5080.628
4894,5643.2354
5011,6175.741
2990,3778.5781
4581,5189.046
3018,4818.8584
6275,5820.1313
5889,5231.5825
6291,5118.0815
4575,6533.512
4560,5462.94
3148,5306.589
7677,8276.553
3987,4742.064
5151,5119.046
2051,3743.5503
4685,5773.049
6540,5231.5825
3049,4705.8394
4032,5461.8506
4671,5527.6836
4492,5180.7793
5010,5477.585
4599,7229.7036
8738,6241.5386
2063,3466.977
4301,5741.751
1831,3420.1125
10587,7626.064
3835,5178.6714
4861,6052.778
6360,5903.2734
3958,4990.7876
4895,5419.8774
3606,4543.268
4349,5019.7837
2799,4934.3506
3664,4406.3003
3837,4819.6787
3837,5187.8184
5064,5602.1714
3845,5815.4346
3230,5101.057
7141,5756.4546
3943,5543.9844
5973,5777.7695
5767,5529.0234
5293,5808.647
2651,5062.735
2084,4435.2812
7313,6585.9863
6710,6533.601
4706,5177.1074
5741,4831.2427
3898,5123.212
5514,5884.1978
2821,4315.061
4051,5040.567
4143,5115.186
2976,5125.7744
5641,5890.616
2912,4716.322
6526,6805.0107
4127,5439.323
5203,6233.9062
6131,8419.455
3615,5313.495
4824,5661.946
14645,11174.898
8013,7672.0596
3955,6420.168
1715,3561.619
4116,5795.0967
6448,7528.7905
5465,5766.7856
3982,4618.5244
9108,10668.39
5846,6483.114
8510,8189.0737
16105,14525.593
2106,5694.185
5402,5633.313
3293,4667.955
4428,5736.352
5578,6377.382
4181,4844.114
6361,8458.15
7191,5829.828
5892,6015.1133
4806,5489.4346
4985,5693.5093
2877,3781.652
5664,5322.3223
3062,4625.23
4732,5476.051
5443,5592.0728
4177,5979.069
3764,5196.7153
3815,5405.21
3544,4991.2856
5624,5688.9023
3643,4542.241
3179,5157.618
3579,5084.193
6007,6024.444
3462,4961.797
4302,5247.664
4953,5224.423
5745,5413.4077
4935,5117.6777
4181,5630.8086
4508,4651.058
3770,5356.8984
5491,5124.8936
5181,5296.364
5780,6491.783
3636,5557.087
4452,6240.0874
4886,5325.7446
2351,4973.9214
4620,5710.11
5198,5477.4126
2613,4753.1665
3264,4543.687
1832,2856.1826
7400,5657.67
4247,5583.5356
6266,5772.141
4957,6102.7383
3561,5293.431
5108,5373.565
3799,4806.1187
3104,4728.76
6363,6306.5986
3085,4932.844
4964,5956.9326
5842,6579.677
11188,11031.133
3291,5425.9126
3759,5096.0767
4697,5775.8623
4544,5012.172
5062,5913.4536
2637,4413.043
5366,5902.631
3737,4329.6025
5526,5036.44
2705,4656.442
5515,5581.3784
2919,4710.7754
7437,7126.518
4156,4783.5386
11247,11929.474
10656,10278.668
3418,4837.156
6851,6145.0254
4238,5373.608
4279,5845.7104
3927,6205.5244
7729,6708.273
4534,5534.7974
6034,7019.0586
3397,5499.623
5510,5967.0356
2850,5030.598
7053,6720.5356
10995,5911.3154
4401,5485.202
3871,5383.1245
5197,5543.6206
4292,5470.1685
6254,5896.703
7343,7341.034
3850,5547.792
5149,6164.9595
6506,6521.8145
4930,5670.385
5452,6127.798
3776,5552.63
5678,7835.4883
5775,6466.045
2665,4690.6885
3250,5264.774
4378,5455.827
3664,5444.302
6149,6088.4014
4851,5594.596
5115,5420.5
4767,5513.3896
6318,6115.3745
2641,4962.5215
5449,6371.5127
6545,7462.1753
6506,6903.0005
4630,6694.4507
3816,6116.443
3219,4057.8518
12950,9544.534
7953,8705.503
4698,6219.638
13673,12371.938
5385,7633.0483
4618,5681.769
6195,6060.4077
5368,6768.212
7325,8225.503
8522,8233.926
8554,8574.692
4228,6277.1855
5282,5645.802
4042,5015.3145
5323,6297.28
3325,4532.9463
6832,8283.403
3150,5736.563
3109,4810.421
3940,5092.058
6392,7063.763
5492,6080.683
3531,5053.447
5802,5738.7554
3772,5263.946
2821,4493.1772
3087,4957.5537
2424,4568.712
3336,4244.212
3417,4570.749
4039,5287.3833
6235,6361.714
6307,7025.6455
5701,6448.5337
4671,5301.285
3695,5451.5767
7849,7968.9893
6032,6908.7603
4005,4747.9077
4501,4983.2266
2793,4403.024
6463,6715.8994
3820,5022.457
8212,8001.939
5173,4958.537
2868,4563.0156
3900,5321.968
5442,7226.6694
4071,5296.7383
3437,5739.1143
5193,5974.6636
6022,6049.826
9965,7015.6406
4846,5606.4927
6992,6140.94
2606,4424.231
3993,5078.5933
4653,6237.529
3265,5669.706
5057,5664.485
4235,5130.734
3739,5150.946
2774,5386.4365
3456,5409.913
7938,6482.3843
6777,7061.586
3714,6069.383
3837,6344.943
7273,6285.6685
9939,7598.1816
4935,6147.046
4617,5491.2544
4195,6109.094
5947,6735.1655
4882,4841.815
4025,5725.0757
4475,6449.024
2819,5863.9346
5082,5523.083
6381,7189.705
2820,3978.4685
3930,5080.202
3770,4442.9854
5454,5910.505
6755,5829.1577
5224,5889.9097
5881,6320.629
9650,9967.83
3620,5702.983
8706,7093.6533
9837,10680.182
4158,5223.9834
4063,5157.3755
2728,4753.418
5633,5370.1836
4537,7145.595
4782,5362.0913
3713,5800.1943
5018,5369.9487
7655,6326.6963
4056,5541.0728
2769,5575.476
5203,5336.991
3266,5264.9937
5173,5830.024
3385,5033.8677
3117,5171.5376
3492,5298.369
2697,5571.002
5183,5507.2695
6201,6006.1035
3920,5533.2773
6125,5972.283
5150,6010.0757
6183,7802.3125
3477,5241.75
5555,5899.2295
7603,6287.897
5291,5286.4814
3128,5726.948
3722,5673.457
5097,6287.897
8409,7897.25
3642,5884.239
5009,5833.9893
3423,5597.3296
6277,5892.7793
5367,6196.164
4133,6385.308
4337,5853.7
6760,6319.3296
4580,5244.4146
4107,6071.0117
15072,9180.054
3625,6141.177
5741,5915.5693
3611,4736.1655
4124,6228.1377
3712,5011.6045
3444,4913.712
2612,5204.6475
2499,4913.8306
5955,5535.349
15040,12946.6455
6022,7213.362
7416,7024.766
7850,8060.7617
8006,6767.4995
7794,8432.574
4862,6464.243
2767,6126.859
3809,6044.732
9098,7226.5317
6338,7063.6963
4925,5944.343
6803,5847.514
5654,6451.6494
3676,5615.7534
3311,5204.6934
9347,7124.646
2750,5433.22
4653,6072.494
4545,5660.481
1795,4433.9336
11629,10331.861
7606,7928.8213
10936,10383.137
4074,5832.293
2838,5121.4434
3701,4917.7236
3765,5062.9854
4400,5097.169
5233,5750.1807
3990,4950.4883
3500,5529.807
3652,4753.676
5287,5762.273
3713,5831.882
2302,4657.868
4436,5022.464
8349,8319.934
5266,5257.7456
15406,14342.851
3526,5233.802
3535,5748.1406
4568,6425.1147
3664,4311.959
4110,4520.6567
2443,5338.8105
4015,4963.1514
3887,4916.1406
5187,5047.8516
4590,5699.4194
3259,5195.595
6018,5543.3647
3672,4376.0825
4348,5892.43
3633,4998.3613
5137,6033.3066
5172,6339.903
9470,7300.308
4484,5123.8296
5361,6143.5093
3312,5038.739
3426,4868.863
4224,5674.418
10995,9138.557
5945,7083.4287
4212,5864.298
2765,5424.8
4459,5425.096
3271,4912.2544
7365,7146.2114
3866,5450.0166
10880,8663.357
3363,3921.3503
3932,5715.5283
4380,4726.394
7488,6606.8364
4316,5874.1846
3242,5009.31
4763,5105.2993
5001,5499.8228
4705,5441.1177
4459,5410.6753
5156,5102.7764
2613,4819.6606
6316,6318.3477
3880,4663.796
2809,4924.0034
4632,5331.6265
4809,5425.042
4341,5941.4795
5936,5843.741
7949,5617.8403
6984,5984.1714
4784,6263.02
4303,5787.443
2956,5404.6274
5810,5555.546
4619,5052.9297
3654,5264.7393
4866,5726.524
5208,6015.4175
5099,5825.0283
5744,5973.514
3312,5720.8613
4486,5355.8467
6048,5010.0957
5408,5697.664
4085,5520.8584
5221,5460.8936
5568,5462.6426
4244,5443.987
3978,5075.545
3106,5630.7705
5858,6194.209
4323,5475.43
3527,5418.618
8345,7167.038
4096,5032.3276
2899,5576.2827
5732,6350.902
5711,6077.2524
8785,7771.147
4114,4876.395
4143,5625.324
4703,5162.8066
2318,4595.692
4807,5138.6294
5854,6543.888
4228,5863.7607
4382,5297.299
4735,5100.485
4102,5685.097
2102,3872.691
3416,5143.793
4370,5275.476
4255,4852.7827
3174,5139.6416
5210,5288.419
5224,5841.3657
3197,5154.976
3176,5016.8774
6538,6874.4023
3759,5866.7217
6543,6190.3135
6101,6156.6255
3190,5241.3105
5464,5494.4697
4426,5587.3154
5966,6272.288
4308,5800.7695
6036,6286.6294
3335,5331.768
5531,7410.773
5404,6062.3003
4104,5834.4453
7802,6793.034
3687,5242.9683
2087,4687.213
10275,8619.558
8417,6955.9976
3856,5740.9727
5721,5161.8657
4204,5276.8877
5315,7186.596
2503,3796.4487
4618,5582.3223
4147,5087.585
5529,6401.803
4659,5894.0024
3505,5152.1826
5492,6248.974
4383,5021.9653
5837,6742.1895
7583,7127.9087
11370,8395.299
6219,6869.3687
2554,5751.052
4028,5792.611
3293,5282.3906
2082,3579.9937
8143,7751.3677
5698,6481.992
4192,4865.3164
6129,6268.4907
8908,5760.108
2639,5077.475
5377,5151.1465
4640,5525.663
8840,8605.953
2845,4798.9414
5255,5202.2095
3888,5073.092
3525,5201.411
5994,6073.343
3669,5090.109
5277,6480.6885
5683,6328.1895
8381,8325.407
4356,5875.5728
4999,5808.6455
4211,5656.298
7642,8233.677
3738,4870.385
3427,4728.3574
6957,6634.7173
7655,6161.4844
8150,6188.761
3812,6026.9834
12536,12211.481
3358,5992.258
3044,5711.1265
2891,5714.5156
4360,5398.237
6262,6236.2583
5503,6706.844
4838,5443.735
5063,5832.384
5450,6104.6826
2715,5493.3345
5921,5763.602
5813,5795.6035
3337,5822.4146
5010,6201.4473
3556,5199.5767
4151,5295.178
3443,5170.8135
3350,4996.9043
3471,4790.534
6754,5691.558
5961,6205.203
7180,6657.933
11076,13578.94
4201,5971.936
3725,5394.2793
4929,6027.3867
6217,6414.718
6809,5510.5195
2300,5145.6357
4220,5246.6377
3340,4686.9736
5959,6985.8735
3538,5429.971
4468,6549.268
9318,8664.507
9167,10657.057
5138,6084.661
4815,6434.585
2163,4411.515
5624,5540.6577
4365,4816.369
5648,5293.33
3212,4326.253
2211,4751.8745
4332,5201.9624
5071,5644.4653
4412,5649.471
3953,4628.3438
3636,4915.984
4667,5574.2783
5388,6083.3535
3069,5513.748
3067,4033.539
7089,6915.8135
15092,9768.277
2839,4989.4727
4956,5750.728
4776,6167.4956
5166,5240.9463
3021,4499.7734
2715,3760.2112
2963,4164.4297
4951,6080.778
2851,4271.1885
6104,5953.2246
6986,7393.646
3434,4570.237
3342,3672.3237
4362,5777.799
4403,5112.582
2834,4572.905
4447,4981.0586
4573,4976.168
7687,6765.766
5750,6041.97
6771,6732.523
4227,5406.636
2916,5098.869
5081,5004.356
5170,5814.0513
5298,6367.643
7842,6464.9487
4837,4975.139
23816,17832.562
3712,4804.102
4218,6338.337
9586,7962.669
5401,6610.089
4816,6468.544
4162,6329.25
3866,5876.187
3282,5674.0273
7182,6793.979
8513,9812.819
3474,4848.4756
4117,4948.0693
4467,6361.5854
9669,8518.083
4554,4932.14
3343,4782.3174
4433,5012.18
3758,5248.367
5340,5525.958
2337,4077.128
5657,5894.8984
4508,5029.369
6129,6181.1567
2240,2814.9214
11740,11393.288
7031,8009.2646
3370,4337.975
3271,5265.9
6963,6625.6665
4822,6100.04
4626,5516.465
5036,5997.249
3619,5454.609
4026,5104.057
3782,3814.9932
6594,6343.102
4441,5358.0117
4421,5031.9683
5716,5369.5083
4949,5349.495
4015,5439.932
4695,5961.225
3563,5221.13
2827,3918.1243
6726,7076.606
6018,6787.4473
4087,4157.244
4655,5977.7324
4186,5089.267
2828,5018.288
7067,6024.557
4225,5194.459
5763,5832.228
3948,5350.8623
6601,6544.2993
3002,4129.5625
3040,4742.6284
3343,4803.0054
5822,6687.5186
5168,5648.609
5968,6297.268
2029,4110.7754
5480,6110.4595
3518,4813.566
6790,5226.3037
4531,4742.6284
3414,5394.935
3398,5215.875
5050,5485.185
5146,5615.0166
5504,5576.6245
2984,3881.906
3794,5800.307
5476,6266.789
5002,5383.3247
5979,6130.6006
6090,6312.89
7251,6765.4365
5033,6504.3022
1292,4063.4402
4725,5554.614
3835,4512.5386
4640,5590.3335
5590,5486.8013
4171,5015.2866
7925,6397.815
4102,5632.5444
8419,7200.5347
8074,7200.5347
4118,7697.809
3202,4589.3545
6943,7301.757
3832,5174.0327
6887,7246.7974
3750,5561.6113
7112,6211.6724
7065,6992.9653
3416,5169.8755
4056,5859.735
5428,5447.791
4021,4791.57
3975,5015.087
4373,6294.8213
9209,6294.8213
4771,5107.6504
4328,5572.761
3439,5267.6914
3904,5144.583
4600,5402.49
4457,5398.7764
5056,6186.601
4471,5443.16
5525,6258.0786
2428,5721.339
4856,5596.917
5770,5660.1094
5607,5617.415
4162,6136.0967
6102,5732.885
4616,6085.3
6850,6725.956
3895,5126.6226
4247,5550.9585
3763,5230.418
3748,5520.242
4652,5458.888
5236,5920.9497
3221,5048.998
3616,4384.84
7551,5418.5776
4064,4822.203
4073,5067.4297
4661,5554.783
4356,5516.796
3958,4706.166
5326,5406.2134
2393,5143.414
3120,4094.7349
6211,5811.389
4452,5141.3643
6110,5679.0977
4194,5350.647
4560,5468.457
4073,5348.6562
8400,8240.288
7124,6260.9736
6173,7264.439
3825,5407.5103
8203,6017.395
6157,5649.328
2794,4085.8286
2823,3501.4607
5410,5805.5596
2588,4685.9053
4307,5849.198
8949,7994.5996
5862,5899.424
5323,5761.8755
3540,5328.0596
4870,5769.237
4282,4954.4375
6005,5716.532
5040,5739.1064
4729,5780.1997
8972,8101.3955
4064,5340.727
4513,5817.8735
4854,4561.098
5126,5624.45
4233,4472.4834
4078,5240.622
3982,5501.6597
3317,4597.13
4775,5159.071
5386,5777.0996
3235,4476.009
6776,5798.2773
3977,5347.9507
3155,5095.6274
3426,4853.2573
6189,5825.82
6563,4865.72
3493,4936.416
3602,5938.336
6161,6050.6016
2961,4433.5195
4769,5241.9644
4082,5489.637
3966,5565.9272
3884,4456.1113
3928,5095.905
5149,6138.183
4634,6276.0737
3971,5710.4136
3407,4137.3813
9081,10012.576
3732,5465.2876
3234,4571.252
5779,6234.2847
7565,8982.134
5308,7013.0127
7490,8035.0806
7105,6383.9307
4497,6855.8726
3813,5440.182
3960,5225.747
6319,6097.196
6227,6654.589
8889,10150.314
2778,4985.913
4429,5106.9165
2351,3243.8582
2885,3874.0903
6266,7482.174
10057,8039.848
4489,5838.0107
3675,4871.9077
3456,5028.1475
5159,6267.984
4183,5310.3228
5783,6700.181
6295,6158.597
4999,5485.5137
3006,4917.3833
5971,5907.9775
4071,5870.1904
5575,6540.191
5199,6639.6587
3187,4731.559
3676,5926.516
2963,4862.108
4660,5386.9067
4868,6192.934
5453,6019.3564
6681,6545.8745
4825,5486.0327
5711,6070.971
2238,4844.611
3751,5169.096
5026,6459.472
5614,6472.3022
5369,6470.2505
4987,5756.6743
4422,5364.874
2777,4870.9585
6778,6715.773
3295,5224.022
9186,7188.4434
3583,4613.4297
2846,4364.3076
6221,5910.1533
4028,5788.358
4623,5667.2783
5464,5651.937
5236,6721.433
3126,4434.933
10574,7483.585
2343,3758.7068
3487,4446.2837
3749,5032.8354
6216,6676.724
9009,6735.2324
4934,5238.175
3271,4927.0996
4978,5957.5312
5435,5982.252
6689,5613.695
4826,5261.1543
3961,4946.157
7096,7662.3877
5249,6062.837
4995,6762.268
9059,9180.845
5830,6499.4004
2959,3718.8838
3941,4253.747
2950,5012.495
8692,8850.587
4555,4796.419
6006,6968.356
4424,4652.794
7040,7367.466
5568,5767.7197
2999,4343.946
3419,4255.4424
1914,3589.7375
3872,4373.9644
4530,5097.289
3787,4769.1133
3847,4004.6548
3357,3553.518
3984,4907.369
7573,7592.5044
4712,6209.1313
15853,18106.6
3595,4970.4316
3357,4132.2524
4059,4669.6
5092,5357.1235
6559,7410.804
3367,3992.0718
5641,4985.2837
6747,7617.6206
4346,4965.922
4535,5789.088
4592,4367.734
6027,6745.248
5209,6542.4385
2841,4006.0654
4480,4496.9736
3931,5518.49
6149,6069.9243
4692,5659.47
4633,5238.079
4897,5648.5596
6790,5769.236
3469,4563.313
3226,4180.603
3758,4749.3877
7162,7472.433
11772,7565.903
4465,5291.659
6718,6165.986
3751,4893.1655
4528,5759.652
5334,4900.8286
3851,5015.596
3361,4315.304
6823,6902.6006
6148,5834.3726
6230,6771.0493
8072,7215.023
4791,5304.6953
